N_A,N_B,r_Z_A,r_Z_B,c_A_T1,c_A_T2,c_A_T3,c_B_T1,c_B_T2,c_B_T4,r_A_T1,r_A_T2,r_A_T3,r_B_T1,r_B_T2,r_B_T4,R0,R0_low,R0_up,R0_A,R0_A_low,R0_A_up,R0_B,R0_B_low,R0_B_up,X0,X0_low,X0_up,X0_A,X0_A_low,X0_A_up,X0_B,X0_B_low,X0_B_up,Ut1_A,Ut1_A_low,Ut1_A_up,Ut2_A,Ut2_A_low,Ut2_A_up,Ut3_A,Ut3_A_low,Ut3_A_up,Ut1_B,Ut1_B_low,Ut1_B_up,Ut2_B,Ut2_B_low,Ut2_B_up,Ut3_B,Ut3_B_low,Ut3_B_up,sim_time_sec
40,10,0.01,0.01,1,1,1,1,1,1,0.083333333333333,0.066666666666667,0.090909090909091,0.125,0.111111111111111,0.1,379.792465680418,373.293247598733,386.291683762104,599.028963660418,588.362249034206,609.695678286631,154.457249037271,152.365779379528,156.548718695015,0.131684623488896,0.129549388262306,0.133891424226291,0.066657393925682,0.065463254368277,0.067895908430113,0.064727090937092,0.063757773438798,0.065726336752573,0.806105892385372,0.782466962168489,0.829744822602255,0.999893766085804,0.987403617980502,1.0123839141911,0.731890174737788,0.711658744549803,0.752121604925773,0.516469094710971,0.503571496160547,0.529366693261394,0.576622174274615,0.562628227408729,0.590616121140501,0.649247670832759,0.635392992060762,0.663102349604756,10.9114096164703
42,8,0.01,0.01,1,1,1,1,1,1,0.083333333333333,0.066666666666667,0.090909090909091,0.125,0.111111111111111,0.1,412.509220091751,404.40280399908,420.615636184423,629.951647108144,619.483324495853,640.419969720434,145.606389752983,141.435799807487,149.776979698479,0.121068807424429,0.117987410621394,0.124315469837892,0.066742386771432,0.065738330531867,0.067777589693128,0.055138223978539,0.05435190071602,0.05594763312205,0.801908676048427,0.782720075236123,0.82109727686073,0.999805168429725,0.987296599053973,1.01231373780548,0.730142680803287,0.713505714507657,0.746779647098917,0.437143835761244,0.427341883581281,0.446945787941207,0.491154349292765,0.478736153400419,0.503572545185111,0.549959707154614,0.535833443550908,0.564085970758319,11.6969177722931
35,15,0.01,0.01,1,1,1,1,1,1,0.083333333333333,0.066666666666667,0.090909090909091,0.125,0.111111111111111,0.1,335.82381678738,330.028399413348,341.619234161413,522.021209626824,508.740033183206,535.302386070443,183.081392633595,179.9682348764,186.19455039079,0.149094508179847,0.145182642913004,0.153223016833538,0.066693334266083,0.065384580568639,0.068055550753606,0.083232250934211,0.081055408393337,0.085529243820025,0.809072016880893,0.78818773599693,0.829956297764856,0.999295426018468,0.986838595223859,1.01175225681308,0.739175088184886,0.721905606910473,0.756444569459299,0.658192733557947,0.645770061508822,0.670615405607072,0.732467110449675,0.723482182239198,0.741452038660152,0.823664136319037,0.805922532258653,0.841405740379422,10.4641044139862
44,6,0.01,0.01,1,1,1,1,1,1,0.083333333333333,0.066666666666667,0.090909090909091,0.125,0.111111111111111,0.1,454.464472467722,446.817842899201,462.111102036242,659.185104283264,649.78337243843,668.586836128098,138.859712416688,136.696684868911,141.022739964465,0.109840621557478,0.10826032953812,0.111467732511746,0.066917415795647,0.065747897374777,0.068129294317807,0.043152032882931,0.042399030891031,0.043932264938046,0.802768572524559,0.781222349131523,0.824314795917594,0.999783676454331,0.987282404027961,1.0122849488807,0.726975878358534,0.705733007118988,0.748218749598079,0.345449921913628,0.337907691485933,0.352992152341323,0.388031770014966,0.377505529112781,0.398558010917152,0.437010610831499,0.424636682873053,0.449384538789944,10.9099543094635
50,0,0.01,0.01,1,1,1,1,1,1,0.083333333333333,0.066666666666667,0.090909090909091,0.125,0.111111111111111,0.1,749.529748751591,728.454068323715,770.605429179466,749.529748751591,728.454068323715,770.605429179466,0,0,0,0.066708948815047,0.065040630728901,0.068465106057459,0.066708948815047,0.065040630728901,0.068465106057459,0,0,0,0.79536173424328,0.778033203076216,0.812690265410344,0.999857936132064,0.987280531157007,1.01243534110712,0.737243366453452,0.724820000471188,0.749666732435717,0,0,0,0,0,0,0,0,0,8.26342844963074
39,11,0.01,0.01,1,1,1,1,1,1,0.083333333333333,0.066666666666667,0.090909090909091,0.125,0.111111111111111,0.1,367.940644611624,360.811180795524,375.070108427724,584.860646953199,573.920696769502,595.800597136896,158.531070318578,153.817442355767,163.244698281389,0.135841805900705,0.133894640847053,0.137846440060504,0.066942127248025,0.06580804010267,0.06811598785996,0.069288743430497,0.068413456976499,0.070186717095909,0.800428362851261,0.782244547619383,0.818612178083139,0.999688994174425,0.98715219339657,1.01222579495228,0.734970260747735,0.718174402804641,0.751766118690829,0.548178631438953,0.534679148356649,0.561678114521258,0.632117487079079,0.619944876056062,0.644290098102095,0.691056712185243,0.677788258865219,0.704325165505266,8.7541868686676
46,4,0.01,0.01,1,1,1,1,1,1,0.083333333333333,0.066666666666667,0.090909090909091,0.125,0.111111111111111,0.1,517.431647558091,507.978251004321,526.885044111862,687.806229072715,675.183702533751,700.428755611679,132.971798545562,130.601657918271,135.341939172852,0.096627286698911,0.095062175433127,0.098244796899273,0.066731679142121,0.065317529578624,0.068208417538556,0.030021823964197,0.029581114432901,0.030475863776361,0.801135539319963,0.778059705709156,0.824211372930769,0.999736520136349,0.98726658716552,1.01220645310718,0.741560152536482,0.726558616330765,0.7565616887422,0.239717004042371,0.23355770247255,0.245876305612193,0.271472300964586,0.265339371843819,0.277605230085352,0.299295086854959,0.291031682062505,0.307558491647412,13.0569076538086
48,2,0.01,0.01,1,1,1,1,1,1,0.083333333333333,0.066666666666667,0.090909090909091,0.125,0.111111111111111,0.1,610.410984676798,599.947345985076,620.87462336852,722.792778472238,710.894812216743,734.690744727732,129.59087177675,127.439143639017,131.742599914483,0.081874304889611,0.080473953095303,0.083324255668044,0.066461776767679,0.065215089686434,0.067757057486259,0.015485734804112,0.015075707035763,0.015918689948379,0.790046302874394,0.771707196185343,0.808385409563445,1,0.971351566868296,1.0286484331317,0.726505261605614,0.707985492348496,0.745025030862731,0.125010451529152,0.122087933179475,0.127932969878828,0.138823896866808,0.135315802302426,0.142331991431191,0.153324061297807,0.15028201072821,0.156366111867403,12.1244847774506
37,13,0.01,0.01,1,1,1,1,1,1,0.083333333333333,0.066666666666667,0.090909090909091,0.125,0.111111111111111,0.1,348.683487516924,338.6111414546,358.755833579247,558.939097707373,549.663909666392,568.214285748354,169.578074718859,164.925764248218,174.2303851895,0.142300123283835,0.139910560286137,0.144772728310497,0.066193525716228,0.064919939303603,0.067518081973211,0.076574358780618,0.074524582258116,0.078740081354981,0.796754843146251,0.776810888458647,0.816698797833855,0.998703262097686,0.986293298984766,1.01111322521061,0.726657272224418,0.714021464548702,0.739293079900135,0.610669728406853,0.596158398512117,0.625181058301589,0.696005730658705,0.676124110274196,0.715887351043213,0.756414636803308,0.737786499982476,0.775042773624139,8.77581596374512
41,9,0.01,0.01,1,1,1,1,1,1,0.083333333333333,0.066666666666667,0.090909090909091,0.125,0.111111111111111,0.1,395.051123104605,389.097495135734,401.004751073477,616.941624185563,605.005972946554,628.877275424571,149.249316789465,146.957807883512,151.540825695418,0.126631142306373,0.12431760591544,0.129032420862843,0.066448055182472,0.065196984946345,0.067748078561041,0.060103507733483,0.059133361918304,0.061106017058308,0.802060191800171,0.787750423522434,0.816369960077908,0.999960100235794,0.987445358103388,1.0124748423682,0.727824842351812,0.71287895024429,0.742770734459334,0.484614896491943,0.474037372388611,0.495192420595275,0.541516333146283,0.528116695951372,0.554915970341195,0.601926367389519,0.58653308121701,0.617319653562028,6.54882168769836
43,7,0.01,0.01,1,1,1,1,1,1,0.083333333333333,0.066666666666667,0.090909090909091,0.125,0.111111111111111,0.1,427.440718591213,416.544746313594,438.336690868833,649.125639102831,634.639915421766,663.611362783897,141.235342539004,137.546647841862,144.924037236147,0.116612277610102,0.113449435875228,0.119956529749711,0.066674726790706,0.065475660044997,0.067918530227857,0.049445915153982,0.048170690816089,0.05079049362071,0.790280636356642,0.774984457689901,0.805576815023382,1,0.971351566868296,1.0286484331317,0.730540606226267,0.714181709242913,0.746899503209621,0.392468632818053,0.381345090733108,0.403592174902999,0.444622807512068,0.434471634844267,0.45477398017987,0.490333742158049,0.478310287710338,0.502357196605761,5.79375553131104
45,5,0.01,0.01,1,1,1,1,1,1,0.083333333333333,0.066666666666667,0.090909090909091,0.125,0.111111111111111,0.1,483.944340659081,475.619359534525,492.269321783637,675.792202548537,660.086553115349,691.497851981725,135.759408783937,133.685818886126,137.832998681749,0.103603364051563,0.101858677596341,0.10540885980611,0.066913202795158,0.065013292852518,0.068927499184023,0.036842380822243,0.03630682500359,0.037393972976282,0.790652507597346,0.773194056132831,0.808110959061861,1,0.971351566868296,1.0286484331317,0.73860743614837,0.724057473533255,0.753157398763485,0.294732018382748,0.286874009865669,0.302590026899828,0.330276079616569,0.320460504914721,0.340091654318417,0.364514221776333,0.357413389853975,0.371615053698691,6.80819511413574
47,3,0.01,0.01,1,1,1,1,1,1,0.083333333333333,0.066666666666667,0.090909090909091,0.125,0.111111111111111,0.1,554.549314819053,543.483185777579,565.615443860526,701.988547678748,691.345678945695,712.631416411802,131.444299656382,129.627464106797,133.261135205968,0.090045921710762,0.088492089361569,0.091655296810693,0.066961830435148,0.066014335567795,0.067936919896428,0.022811525958104,0.022516336826727,0.023114557764798,0.811183431722215,0.795840738269872,0.826526125174557,0.999911969908715,0.987408499677784,1.01241544013965,0.735080874174977,0.718826605468361,0.751335142881592,0.185452993221485,0.181424440772612,0.189481545670358,0.205954861705306,0.200107706961864,0.211802016448749,0.22908817232123,0.224410625909771,0.233765718732689,5.83908796310425
49,1,0.01,0.01,1,1,1,1,1,1,0.083333333333333,0.066666666666667,0.090909090909091,0.125,0.111111111111111,0.1,672.805653541378,658.448762135527,687.162544947229,738.360230119933,724.17568382145,752.544776418416,127.967507565365,124.649362910772,131.285652219957,0.074306582531467,0.072849164557993,0.075823505062569,0.066368897519528,0.064460321161753,0.068393942689639,0.007814483684378,0.007616978573748,0.008022503899325,0.805631486747933,0.781690551089286,0.82957242240658,1,0.971351566868296,1.0286484331317,0.739810708742818,0.720467909881902,0.759153507603735,0.063585691409586,0.061873052250508,0.065298330568665,0.070844666670187,0.069184821855201,0.072504511485173,0.078007468034022,0.0758894969476,0.080125439120444,7.13560271263123
