N_read,N_write,r_Z_read,r_Z_write,C_DB,r_DB_read,r_DB_write,R0,R0_low,R0_up,R0_read,R0_read_low,R0_read_up,R0_write,R0_write_low,R0_write_up,X0,X0_low,X0_up,X0_read,X0_read_low,X0_read_up,X0_write,X0_write_low,X0_write_up,U_DBread,U_DBread_low,U_DBread_up,U_DBwrite,U_DBwrite_low,U_DBwrite_up,sim_time_sec
90,10,0.1,0.0013333333333333333,1,0.2,0.025,667.7751524511863,651.4398973743739,684.1104075279986,635.5771164647427,618.1850496436809,652.9691832858045,1404.3664298710617,1385.8298887377132,1422.9029710044101,0.1495724842162296,0.14581966848821146,0.15352356752904792,0.1434833333528707,0.1404150632009998,0.14668869125926223,0.0071269088400932054,0.007007709196952369,0.007250233774725302,0.7154611465015651,0.6981080058829564,0.7328142871201738,0.2854827045624072,0.2806061495880832,0.2903592595367312,29.57991051673889
90,10,0.1,0.0013698630136986301,1,0.2,0.025,669.6778076668575,654.7418288382912,684.6137864954237,625.8928964014002,607.8571848135268,643.9286079892736,1380.222385188906,1360.4707004730158,1399.9740699047961,0.15057111852933916,0.14654855790562044,0.15482073939862823,0.14187470092624696,0.1386705752272683,0.1452303980516652,0.007238591812068053,0.007029773903626276,0.007460195294531064,0.7176464264631304,0.7001325083272043,0.7351603445990564,0.2909857006012291,0.2857105199329251,0.29626088126953304,18.687788009643555
90,10,0.1,0.0011627906976744186,1,0.2,0.025,643.3308346200074,629.5107650157628,657.150904224252,602.6122541258712,585.010612949463,620.2138953022794,1492.4609710563425,1469.9519398566288,1514.9700022560562,0.15596629936941553,0.15142611982612983,0.16078714880180808,0.14946423205544743,0.14584698208793972,0.1532654730511651,0.006687650066685418,0.006516391997675059,0.0068681528030364175,0.7521420963277811,0.733334350404612,0.7709498422509501,0.26706878843144033,0.26128157004184005,0.2728560068210406,21.99101758003235
90,10,0.1,0.001282051282051282,1,0.2,0.025,665.6471702405687,651.228696855129,680.0656436260084,626.4595560563014,610.4282981197227,642.49081399288,1426.9853467393714,1406.888319707167,1447.0823737715757,0.15041422799287726,0.14710286210332296,0.15387810838215138,0.14296255842628222,0.1407506078412124,0.14524514237084457,0.007003598454267989,0.006887255483038124,0.007123939612427898,0.7181539067782552,0.701715693614518,0.7345921199419924,0.2820828990659751,0.2769624836635845,0.2872033144683657,30.60635733604431
90,10,0.1,0.0011235955056179776,1,0.2,0.025,647.5760142807701,634.4960549857532,660.655973575787,609.8103730570871,594.6555310473677,624.9652150668064,1530.447214676934,1509.3035582297812,1551.5908711240868,0.1544907514668291,0.15113634276068186,0.15799743937868393,0.14761088465632466,0.1441458084103088,0.1512466559677697,0.006529791231528445,0.006349841863687336,0.006720237305757297,0.7450673947298863,0.7241561301610635,0.765978659298709,0.2618026397317753,0.2558697873444794,0.2677354921190712,23.778719186782837
90,10,0.1,0.0010526315789473684,1,0.2,0.025,644.9442501205209,627.606902184268,662.2815980567738,600.4590179215586,585.3960904706807,615.5219453724364,1567.8189736145816,1523.8203098662277,1611.8176373629356,0.15485495865731122,0.15052160359176234,0.15944521489396551,0.14910250879557652,0.14489709932245948,0.15355932570939626,0.00637259310717942,0.006190930415533486,0.006565239278028605,0.747303937655908,0.7337821298794305,0.7608257454323855,0.2531964688482972,0.24734821259470477,0.25904472510188964,16.261083602905273
90,10,0.1,0.00125,1,0.2,0.025,665.3661965615513,649.9330557834908,680.7993373396118,622.3235731985152,608.7282883875051,635.9188580095253,1442.1753784623895,1420.445594858852,1463.905162065927,0.1496179765305255,0.14550815643631976,0.15396670496896905,0.1430812045898347,0.13912790927061047,0.14726573480478602,0.006938550501529143,0.00683842597597075,0.007041650530837871,0.7134810905548779,0.6986002254343648,0.7283619556753909,0.2780830392656281,0.2714783837108056,0.2846876948204506,32.66177940368652
90,10,0.1,0.0010869565217391304,1,0.2,0.025,647.5990193164781,629.0640074358349,666.1340311971213,600.8937402123134,588.3057861200838,613.4816943045431,1540.2337620099377,1496.5965156643274,1583.871008355548,0.15556298439001462,0.15115886536345924,0.1602314391860659,0.14835258049333452,0.14432662615654646,0.15260958587373735,0.006437423172290594,0.006346328516067825,0.0065311710423110484,0.7414071602501836,0.7192814594894792,0.763532861010888,0.2564075511602454,0.2516213083626463,0.2611937939578445,23.358502626419067
90,10,0.1,0.0012048192771084338,1,0.2,0.025,661.0621700360988,645.8304208950946,676.293919177103,622.8209344551561,605.8839128004081,639.7579561099042,1467.9661636659357,1447.0243281935454,1488.907999138326,0.15225221696714433,0.14877270504669865,0.15589838505287926,0.14559814599523563,0.14207149388919887,0.1493043396116879,0.006812146865510989,0.006711628811397903,0.006915721555512847,0.7369581717877396,0.7238920731207519,0.7500242704547273,0.27317180775303956,0.2671773717273011,0.279166243778778,34.42976212501526
90,10,0.1,0.0010204081632653062,1,0.2,0.025,636.4850596863588,621.7934085227153,651.1767108500023,601.0533378979176,583.3337813138384,618.7728944819968,1612.3107468486903,1569.2281115131552,1655.3933821842254,0.15791767910425156,0.15402330637840916,0.16201409334945732,0.15023763022432277,0.14693412254458663,0.15369309942006779,0.006206362386200435,0.006122868777520838,0.006292164572338943,0.7597477467141959,0.744599441765071,0.7748960516633208,0.2498003932293052,0.2442651866973304,0.25533559976128,21.599090337753296
90,10,0.1,0.0013157894736842105,1,0.2,0.025,663.4432751625744,644.6242475332267,682.2623027919221,625.0622251553993,607.5576650172801,642.5667852935186,1402.1926504738444,1381.4139888213124,1422.9713121263765,0.15008828620825854,0.14697426011981277,0.1533371259030468,0.14292642449708284,0.14001501082670642,0.14596148670383413,0.007123820758655319,0.006930034690266895,0.007328756368104169,0.7166792565557076,0.700662624913019,0.7326958881983963,0.2846950046529436,0.27980695472685063,0.2895830545790366,20.514126300811768
90,10,0.1,0.0010416666666666667,1,0.2,0.025,636.7240810402254,617.6857978418913,655.7623642385596,597.0300237951227,583.3022619126297,610.7577856776157,1585.629144567093,1541.891212137758,1629.3670769964278,0.15607167816167508,0.15247247157690344,0.15984491583309682,0.1495631036904237,0.14641624543632178,0.1528482010626816,0.006356621621811424,0.006173643145520062,0.006550777863721312,0.7483076752528597,0.7304670156254294,0.76614833488029,0.25177869604433184,0.2460817308094377,0.25747566127922594,17.721616983413696
90,10,0.1,0.001075268817204301,1,0.2,0.025,646.1420864507428,631.6364724144172,660.6477004870684,610.038266507758,595.6217244144121,624.4548086011038,1556.0441176772251,1511.9748063677603,1600.11342898669,0.15501820313814407,0.15096695413525016,0.15929288119470741,0.14795168881459145,0.14449924726460117,0.15157314309189177,0.006419648059905231,0.006255693293626589,0.006592428275688905,0.7438611890689999,0.7228550671441788,0.764867310993821,0.25843996291598786,0.25318800010650927,0.26369192572546646,15.256005764007568
90,10,0.1,0.00101010101010101,1,0.2,0.025,640.2479646338925,624.348403620029,656.147525647756,596.306980695859,582.16488781134,610.449073580378,1612.0442692028334,1575.2443181088913,1648.8442202967756,0.15614762596402074,0.15164512124990004,0.16092568033435878,0.1502416042808505,0.14696461805363034,0.15366806250641726,0.006209209532627597,0.006041739386710206,0.006386228525771407,0.7522895462957504,0.733174548972301,0.7714045436191997,0.24782126377331345,0.24044439749930951,0.2551981300473174,9.894334077835083
90,10,0.1,0.0012345679012345679,1,0.2,0.025,669.8925912047329,653.6493976386289,686.1357847708368,630.8239287663558,612.6079483214419,649.0399092112698,1452.754196552396,1431.6048462635686,1473.9035468412235,0.1491783903079157,0.14486796579761857,0.15375318710715302,0.14401348551622037,0.1410651911883623,0.14708765060487985,0.006885512912789172,0.006760116142424414,0.007015649702779819,0.7179626019182136,0.7040227615327014,0.7319024423037258,0.27645111952525614,0.269262403687508,0.2836398353630043,21.028395652770996
90,10,0.1,0.0012658227848101266,1,0.2,0.025,669.4966836335549,649.7787576297382,689.2146096373716,623.5478810480986,606.453940103873,640.6418219923241,1433.9375858412368,1412.607157397087,1455.2680142853867,0.15070497762797538,0.14767650469240373,0.15386026388012103,0.14399880259360054,0.1403322276517566,0.14786211711905722,0.006974061084678303,0.006881971647717137,0.007068648492631188,0.72405012752439,0.7115068400446956,0.7365934150040845,0.27941703391794637,0.2738363176211241,0.28499775021476864,26.676891565322876
90,10,0.1,0.0011494252873563218,1,0.2,0.025,652.1002888768717,639.5306983221069,664.6698794316364,615.4001594079651,597.0104912447772,633.7898275711531,1503.2119091918164,1480.6169952758407,1525.806823107792,0.15288077336913194,0.14896451298906077,0.15700850951797174,0.14621527841237977,0.14291698682104212,0.14966940482803795,0.006653399257334602,0.0065570898966040405,0.006752579940783164,0.7310654383380357,0.7175756402718305,0.7445552364042409,0.26504314839023074,0.25940471144159083,0.27068158533887066,29.572774171829224
90,10,0.1,0.0011111111111111111,1,0.2,0.025,651.315419757393,633.685058116981,668.9457813978049,609.4122271272826,591.5230752558845,627.3013789986807,1527.3518293707646,1505.2483959437893,1549.4552627977398,0.15382437679875022,0.15044997215269373,0.15735362166617542,0.14745383412207097,0.1432810552750473,0.1518769515363355,0.006547907282167251,0.00645593496890038,0.006642537972569686,0.7422852508358764,0.7233018298866957,0.7612686717850571,0.26058953910963895,0.2560381500982996,0.2651409281209783,28.955866813659668
90,10,0.1,0.0011904761904761906,1,0.2,0.025,662.7454099711802,646.4063236800116,679.0844962623487,602.8969406777171,586.2415912555944,619.5522900998399,1480.8483118034076,1459.978732749775,1501.7178908570402,0.15317563816670415,0.14902701907321841,0.1575618501710067,0.14646300852531888,0.14245926558545494,0.1506983053566017,0.006761616668671985,0.006662595279255419,0.0068636258314347665,0.7306485213742572,0.7142260145192837,0.7470710282292307,0.2695696556646113,0.26176281032231,0.2773765010069125,22.649101972579956
90,10,0.1,0.0012195121951219512,1,0.2,0.025,654.6882197587555,641.2866525271769,668.0897869903341,619.5477626685469,600.9652007986107,638.130324538483,1456.9690107216256,1418.789203977858,1495.1488174653932,0.15188734935787931,0.14801177457468884,0.1559713392362621,0.14508551324459193,0.14103235372077988,0.14937853550408114,0.006853056241660387,0.006654940927709248,0.007063329132715151,0.7249619936822632,0.7089752790690377,0.7409487082954888,0.2756630689597411,0.2679834655129753,0.28334267240650685,13.605384349822998
90,10,0.1,0.0011363636363636363,1,0.2,0.025,646.565895960823,631.7904006333093,661.3413912883367,604.9841909960898,590.3655519516204,619.6028300405591,1521.1967826925415,1481.109172401803,1561.28439298328,0.154707413705372,0.15160425404942907,0.15794026398601507,0.14782545222036664,0.14413875592713637,0.15170569113011598,0.006647538146438023,0.006457838724323149,0.0068487197226709574,0.7419538474641966,0.7261917678672823,0.7577159270611108,0.26214428131242834,0.2549807751102699,0.2693077875145868,12.134638547897339
90,10,0.1,0.001098901098901099,1,0.2,0.025,658.4982756178738,641.5544553827656,675.442095852982,614.917385732177,600.7725251737089,629.062246290645,1541.7095888831427,1495.9228674294404,1587.496310336845,0.15447143577411898,0.14997921214965396,0.15924107352745928,0.14655763197023752,0.1424088758670383,0.15095537060336991,0.00648845997670876,0.006302481850647169,0.00668574778716876,0.7410833093214348,0.7209910589656109,0.7611755596772588,0.26153751430242,0.25534078495127954,0.26773424365356047,12.302447080612183
90,10,0.1,0.0010309278350515464,1,0.2,0.025,639.1653227756817,627.0334195750063,651.2972259763571,600.7137774458007,584.7260542371035,616.7015006544979,1591.0030556468298,1569.9729792837604,1612.0331320098992,0.1554292009100561,0.15177790843709865,0.15926050069144085,0.14974186274249904,0.14598539750593148,0.15369675499174804,0.00627116668813564,0.0060890056284247625,0.006464563070289484,0.7512598584694969,0.7289662038569721,0.7735535130820218,0.25106223907843167,0.2449886959473617,0.2571357822095016,24.621423959732056
90,10,0.1,0.0010638297872340426,1,0.2,0.025,643.2658787745727,628.8690869862144,657.662670562931,608.5359233452785,592.0328597050644,625.0389869854927,1564.2193274610008,1539.2158396563989,1589.2228152656028,0.15524528268303506,0.15148484170415213,0.15919717363614344,0.15023513050371903,0.1462372834494251,0.15445770821604413,0.006398498778483309,0.006304753831656868,0.006495073576375318,0.7567817549404785,0.7409770254028986,0.7725864844780584,0.2558486205270409,0.2514033251689787,0.2602939158851031,23.327887058258057
90,10,0.1,0.001,1,0.2,0.025,639.4963445379941,626.5142544416792,652.478434634309,596.6000690581419,582.4232979771862,610.7768401390977,1618.7213110163211,1593.5501722117003,1643.892449820942,0.1565235118091303,0.15235478055580842,0.16092679038109955,0.1503596938933805,0.14650597496578235,0.15442162753815705,0.006181011732686366,0.0060891312111842,0.006275707554287969,0.7527782234530476,0.7366964655028247,0.7688599814032704,0.25025401701318234,0.2434779438434873,0.25703009018287737,23.46463632583618
90,10,0.1,0.001176470588235294,1,0.2,0.025,651.5476134473689,635.1221961788293,667.9730307159085,604.4465266588218,587.9772266304983,620.9158266871452,1487.0775639812584,1461.4289186110193,1512.7262093514976,0.1569198108667292,0.1532227699761213,0.16079967128184863,0.14745569724944385,0.1451566713073354,0.1498287202152184,0.0066799293428268,0.006491576616481454,0.006879538768962627,0.7491118703854541,0.7292811270515287,0.7689426137193796,0.26507044482780556,0.25838729488091017,0.27175359477470096,13.656972408294678
