N_A,N_B,r_Z_A,r_Z_B,c_T1,c_T2,c_T3,c_T4,r_A_T1,r_B_T1,r_A_T2,r_B_T2,r_A_T3,r_B_T4,R0,R0_low,R0_up,R0_A,R0_A_low,R0_A_up,R0_B,R0_B_low,R0_B_up,X0,X0_low,X0_up,X0_A,X0_A_low,X0_A_up,X0_B,X0_B_low,X0_B_up,Ut1,Ut1_low,Ut1_up,Ut2,Ut2_low,Ut2_up,Ut3_A,Ut3_A_low,Ut3_A_up,Ut3_B,Ut3_B_low,Ut3_B_up,sim_time_sec
9,41,0.01,0.01,2,2,1,1,0.08333333333333333,0.125,0.06666666666666667,0.1111111111111111,0.09090909090909091,0.1,333.7449898346876,327.83458896748834,339.65539070188686,177.7970359867092,175.35689947556676,180.23717249785165,410.6431006629817,402.04598238113755,419.2402189448258,0.15016387460954944,0.14739584922528343,0.1530378542192813,0.050561162297129515,0.049620041266215664,0.05153867315717463,0.09951157073107468,0.0976476694243498,0.10144801309876397,0.6990405368393802,0.68172231265814,0.7163587610206203,0.8361096583657358,0.819247833603125,0.8529714831283466,0.5457256225445734,0.5306296831786926,0.5608215619104541,1.0,0.9713515668682959,1.028648433131704,14.094414710998535
17,33,0.01,0.01,2,2,1,1,0.08333333333333333,0.125,0.06666666666666667,0.1111111111111111,0.09090909090909091,0.1,295.1627676744837,291.0974512091107,299.22808413985666,246.18981064220316,238.90220002269044,253.47742126171588,328.4129463397533,322.971360081238,333.85453259826863,0.17003195856062708,0.1665439576411343,0.17366918617087063,0.06825432765111672,0.06722469828751274,0.06931598769747788,0.10100052571421289,0.09900529493543926,0.10307782933553482,0.8213685917012087,0.8058572071532366,0.8368799762491808,0.966162655719705,0.9505256530729397,0.9817996583664704,0.7521609372272804,0.7335801847256174,0.7707416897289434,0.9989497614541,0.9864087673554939,1.011490755552706,15.363382577896118
7,43,0.01,0.01,2,2,1,1,0.08333333333333333,0.125,0.06666666666666667,0.1111111111111111,0.09090909090909091,0.1,354.0439731208512,343.88419651479046,364.20374972691195,165.87062089988765,161.03371365234324,170.70752814743207,429.16033051085134,416.70805596532637,441.6126050563763,0.14136186131707631,0.138880923198433,0.14393304950348812,0.042170145337177244,0.04096412060581623,0.04344933733777808,0.09950088880165679,0.09761515095333534,0.1014609195369239,0.6514170681936524,0.6349896828922674,0.6678444534950374,0.7784950533870841,0.7596626608317545,0.7973274459424138,0.46197522762070103,0.4514527095362817,0.4724977457051204,1.0,0.9713515668682959,1.028648433131704,11.472881317138672
2,48,0.01,0.01,2,2,1,1,0.08333333333333333,0.125,0.06666666666666667,0.1111111111111111,0.09090909090909091,0.1,436.85266603197147,428.91191544859555,444.7934166153474,145.0571908737235,140.78704844370887,149.32733330373813,478.9753229553366,472.1195443140559,485.8311015966173,0.11455957483927277,0.11266977591069162,0.11651385004033127,0.013668277722390525,0.013469936998627459,0.013872546752272634,0.10010816028881468,0.097824610633046,0.10250086927308613,0.4869915752143649,0.47579407867575724,0.4981890717529726,0.5509628530772883,0.5379586840097241,0.5639670221448525,0.1515333802796563,0.1474452919691853,0.1556214685901273,1.0,0.9713515668682959,1.028648433131704,35.692893981933594
20,30,0.01,0.01,2,2,1,1,0.08333333333333333,0.125,0.06666666666666667,0.1111111111111111,0.09090909090909091,0.1,293.5581234990932,288.3802950263262,298.7359519718602,281.8770478395177,276.15563165953466,287.5984640195007,301.55318731553524,293.57642288968816,309.5299517413823,0.17057393233781926,0.16700617447368127,0.17429745402347696,0.07123016861566962,0.0701395141015144,0.07235527778342393,0.09999851671772825,0.09758773693212414,0.10253142394570751,0.8282308670174785,0.8047666496630307,0.8516950843719263,0.9766531559884711,0.957590328949561,0.9957159830273813,0.7786901591213272,0.7560484638221251,0.8013318544205293,0.9889113807051593,0.9742805615708033,1.003542199839515,15.45724868774414
22,28,0.01,0.01,2,2,1,1,0.08333333333333333,0.125,0.06666666666666667,0.1111111111111111,0.09090909090909091,0.1,292.6635778432918,287.9531115977587,297.3740440888249,299.84854832748135,290.91791189463,308.7791847603327,290.9989085136433,282.5654716972899,299.4323453299967,0.1710536550933325,0.16820741787083582,0.1739978725829628,0.07322422906886361,0.07187539316173623,0.07462465854230639,0.09689299741933859,0.09521140591123346,0.09863505627720116,0.8333869754575874,0.8155846050408146,0.8511893458743602,0.9862319850476923,0.9711200849429368,1.0013438851524479,0.8008499577670505,0.7858166854189634,0.8158832301151375,0.9736980900540821,0.9611049228202879,0.9862912572878764,12.871131181716919
28,22,0.01,0.01,2,2,1,1,0.08333333333333333,0.125,0.06666666666666667,0.1111111111111111,0.09090909090909091,0.1,300.7733142907477,294.49872482918545,307.04790375230994,347.5107793913924,337.7300071703996,357.29155161238526,256.98063756195535,253.3311884596998,260.6300866642109,0.1664768112248219,0.16387378939143551,0.16916386220704518,0.08087885669253927,0.07907809119738685,0.08276354735821394,0.08560742712340527,0.08453380240389069,0.08670867387944876,0.8212708586826808,0.8024905371463459,0.8400511802190157,0.9921511112001589,0.9790956890447242,1.0052065333555935,0.8928256652988498,0.8734518262794699,0.9121995043182296,0.8615922506810783,0.8418024583677685,0.881382042994388,13.009550094604492
30,20,0.01,0.01,2,2,1,1,0.08333333333333333,0.125,0.06666666666666667,0.1111111111111111,0.09090909090909091,0.1,306.35425172021064,302.3123410595969,310.39616238082436,360.7370492953605,354.30231307157004,367.171785519151,247.33716880545347,243.25751215493955,251.4168254559674,0.16345522959543105,0.16030931460976044,0.16672708714941895,0.08261254841868021,0.08122306093665946,0.08405040340773205,0.08081570115446299,0.07936501549719607,0.0823204073976869,0.8160532716172813,0.7993974858999415,0.832709057334621,0.9884482922599641,0.9720399648592019,1.0048566196607263,0.9253974556998589,0.9010529743367912,0.9497419370629265,0.8043590924308492,0.7821173891500457,0.8266007957116528,11.894234418869019
24,26,0.01,0.01,2,2,1,1,0.08333333333333333,0.125,0.06666666666666667,0.1111111111111111,0.09090909090909091,0.1,296.7141115811976,291.79096242396105,301.6372607384341,320.41508332533334,313.6593583654829,327.1708082851838,276.6988535795282,272.6149509525356,280.7827562065208,0.16870364197799967,0.1657772148614742,0.1717352448297724,0.07517874127316432,0.0739839251338599,0.07641278266543479,0.09326424707712179,0.09058872614277104,0.09610261982089477,0.8294666820316419,0.8093828833017521,0.8495504807615316,0.9878886548420347,0.9731972622870604,1.002580047397009,0.821317091706076,0.8038103028836842,0.8388238805284679,0.9357965391491475,0.912348826161315,0.9592442521369801,14.539308547973633
26,24,0.01,0.01,2,2,1,1,0.08333333333333333,0.125,0.06666666666666667,0.1111111111111111,0.09090909090909091,0.1,296.81222350181395,292.5542588032827,301.07018820034517,335.9444246359346,329.51532670454515,342.373522567324,266.2653104042099,262.00769260970634,270.5229281987135,0.16824240098843193,0.16568010962358695,0.17088519045101316,0.07739590867883014,0.07582599108382237,0.0790322084871524,0.090298209427739,0.08775029862997961,0.09299850678645072,0.8280625799281616,0.8048825365484584,0.8512426233078647,0.9847950383625826,0.9685254372816371,1.0010646394435283,0.8536583620305772,0.8367782963969124,0.870538427664242,0.8982462496842027,0.8737703135541712,0.9227221858142343,14.599015712738037
32,18,0.01,0.01,2,2,1,1,0.08333333333333333,0.125,0.06666666666666667,0.1111111111111111,0.09090909090909091,0.1,308.14952027081904,303.7491094188833,312.5499311227548,366.9233464718293,356.10113884649587,377.7455540971627,235.4938870218914,230.64983636437682,240.33793767940597,0.16264617397634018,0.15971590884393305,0.1656859702308952,0.0857661070513285,0.08444255769734925,0.08713180760338707,0.07652532516128016,0.07455660318895051,0.07860083813341232,0.8200225620156614,0.8037807041863918,0.8362644198449309,0.9865008633358642,0.9722835504390294,1.000718176232699,0.9522752983641645,0.9290188077329476,0.9755317889953813,0.7646583653355911,0.7432691655631611,0.786047565108021,14.709222793579102
5,45,0.01,0.01,2,2,1,1,0.08333333333333333,0.125,0.06666666666666667,0.1111111111111111,0.09090909090909091,0.1,375.05676978905313,365.84543336872025,384.268106209386,157.03434889878062,154.19191381852625,159.876783979035,444.9099384048847,437.84998527969304,451.9698915300764,0.13319601818436433,0.13044035607920287,0.13607062443860862,0.03186878805058896,0.03146573958108886,0.03228229588873699,0.10027632921696765,0.09883530005861332,0.10176000082268633,0.6006822784377018,0.5841305313329457,0.617234025542458,0.6974125584652162,0.6786493578594671,0.7161757590709653,0.3488731599838928,0.34155464069182684,0.35619167927595874,1.0,0.9713515668682959,1.028648433131704,23.905133962631226
29,21,0.01,0.01,2,2,1,1,0.08333333333333333,0.125,0.06666666666666667,0.1111111111111111,0.09090909090909091,0.1,301.05782910780465,295.1169487994863,306.998709416123,355.4911340422058,345.5235947238471,365.45867336056443,251.7898058687437,246.5672285028603,257.0123832346271,0.1660334773352537,0.16393227952357167,0.16818923861147064,0.08171243347754896,0.08020500617299507,0.08327760937135266,0.08368525265240459,0.08141855994900883,0.0860817690981938,0.8268212517867688,0.8088339956564946,0.844808507917043,0.988551386811284,0.9733393322185189,1.003763441404049,0.904298536074035,0.8873831039811413,0.9212139681669287,0.8231572382794393,0.8011539895782901,0.8451604869805885,10.646376132965088
23,27,0.01,0.01,2,2,1,1,0.08333333333333333,0.125,0.06666666666666667,0.1111111111111111,0.09090909090909091,0.1,294.8146695064484,289.63750684007357,299.99183217282325,309.88107479273583,305.57593399176125,314.1862155937104,283.6963690553519,279.15429143332904,288.2384466773748,0.16959429999687112,0.16664530076743167,0.17264955204171967,0.07438559971722918,0.07240804722631669,0.07647420392995637,0.09516094886637323,0.09364552940102468,0.09672622165671099,0.8273666942602516,0.807649598385172,0.8470837901353311,0.9889374922967793,0.9730974112127301,1.0047775733808284,0.8109041998840844,0.7866727206984315,0.8351356790697372,0.9589648640463783,0.9366169903552717,0.9813127377374848,14.803178548812866
1,49,0.01,0.01,2,2,1,1,0.08333333333333333,0.125,0.06666666666666667,0.1111111111111111,0.09090909090909091,0.1,470.1565073602058,460.9365386819524,479.3764760384592,144.99775079994455,140.9175724804129,149.0779291194762,494.6056091807907,485.30450392802686,503.9067144335545,0.10659856282247154,0.10356208491483569,0.10981848051939212,0.006896658703207846,0.006707901068296739,0.007096347051670911,0.09954188038879506,0.09710885468532186,0.10209995625844948,0.4390238271549867,0.42672210000430943,0.451325554305664,0.5031086732075741,0.48839477446693214,0.5178225719482161,0.07663017176600485,0.07488358646914463,0.07837675706286508,1.0,0.9713515668682959,1.028648433131704,41.67903232574463
21,29,0.01,0.01,2,2,1,1,0.08333333333333333,0.125,0.06666666666666667,0.1111111111111111,0.09090909090909091,0.1,293.46300956204533,288.00522836300286,298.9207907610878,290.99222062344967,284.87309504315385,297.1113462037455,293.61517749358245,287.29621120372605,299.93414378343886,0.16995997900624374,0.16756283563142454,0.17242670458401232,0.07224441035400495,0.07082931714249431,0.07371720035109815,0.09768417856262161,0.09588700418766326,0.0995500072382719,0.8135972825125124,0.7924917698847314,0.8347027951402934,0.989955281600777,0.9768185704517517,1.0030919927498023,0.7958912690304625,0.7764241533184515,0.8153583847424735,0.9790965039892324,0.9638406092679841,0.9943523987104808,15.377240896224976
27,23,0.01,0.01,2,2,1,1,0.08333333333333333,0.125,0.06666666666666667,0.1111111111111111,0.09090909090909091,0.1,297.77947122113807,293.5477218522821,302.011220589994,340.47456695164783,330.34006270912306,350.6090711941726,259.5521915813514,251.79520710897032,267.3091760537325,0.16781823581670716,0.16500472507891423,0.17072935779323253,0.07931361106811374,0.07714840562425924,0.08160386091132217,0.08861251299950026,0.08744843793939332,0.08980799747610738,0.8410473583344795,0.8228674711703993,0.8592272454985598,0.990561313503191,0.9768664139265467,1.0042562130798354,0.8767288701907308,0.8610370101273787,0.8924207302540829,0.8857431728562212,0.8612203378271928,0.9102660078852496,13.16089677810669
25,25,0.01,0.01,2,2,1,1,0.08333333333333333,0.125,0.06666666666666667,0.1111111111111111,0.09090909090909091,0.1,294.9424108826503,289.69681436374077,300.1880074015598,324.5274429266195,318.9364747743593,330.1184110788798,271.84821917675055,268.3871686065792,275.30926974692187,0.16915107712902602,0.16630918574389386,0.17209178151129711,0.07729602730562432,0.07562190059101688,0.07904595617382319,0.09196742674624504,0.09081840524058399,0.09314589532437342,0.8416920278636338,0.8189395686458673,0.8644444870814004,0.98658719989385,0.9702826730503765,1.0028917267373234,0.8501246218186358,0.8316496102719202,0.8685996333653514,0.9273277515481666,0.9112134931945146,0.9434420099018186,15.987084865570068
33,17,0.01,0.01,2,2,1,1,0.08333333333333333,0.125,0.06666666666666667,0.1111111111111111,0.09090909090909091,0.1,309.75339190875394,302.09256655213807,317.4142172653698,379.4963368665357,373.91597268626737,385.0767010468041,230.51037732997844,224.69443680205373,236.32631785790315,0.16196563870462657,0.15739244173057898,0.16681254636997828,0.08710920229488303,0.08464478751192468,0.089721422205046,0.07331549135623851,0.07192042778547608,0.07476574648504927,0.8202014225747306,0.7985338027923494,0.8418690423571118,0.9852451387724732,0.9694253383641356,1.0010649391808109,0.961254351027528,0.9421111030356883,0.9803975990193676,0.7293582759738215,0.7127411437152333,0.7459754082324097,15.26417589187622
31,19,0.01,0.01,2,2,1,1,0.08333333333333333,0.125,0.06666666666666667,0.1111111111111111,0.09090909090909091,0.1,306.7690142605579,297.64615212808485,315.891876393031,368.68261256221683,357.82426493374703,379.54096019068663,241.40744800700722,238.11017077134036,244.70472524267407,0.16295367456012916,0.1583487327519679,0.16783447126852902,0.08426444816288109,0.08186919828810944,0.08680407797792587,0.07894476397637558,0.07741523521321146,0.08053595015427002,0.8246808235000925,0.8041331581323441,0.845228488867841,0.9905246870374265,0.9768350591570448,1.004214314917808,0.9375254369809704,0.9190893582457222,0.9559615157162185,0.7857411507682811,0.7647404247973731,0.8067418767391891,21.45024037361145
3,47,0.01,0.01,2,2,1,1,0.08333333333333333,0.125,0.06666666666666667,0.1111111111111111,0.09090909090909091,0.1,419.5401886134186,411.8833527982176,427.1970244286196,149.1510928361197,146.65381280632798,151.6483728659114,471.49549227815106,461.1294840504251,481.861500505877,0.1188354624395701,0.11669613859298582,0.1210546891104551,0.02011635998529552,0.019774081636788156,0.02047069634675401,0.09885241685520174,0.09662771400769779,0.10118197446737615,0.5214461868202471,0.5114630365967379,0.5314293370437564,0.5869897036692827,0.5710637634193199,0.6029156439192456,0.22090808984019655,0.21580122094075493,0.22601495873963817,1.0,0.9713515668682959,1.028648433131704,28.69884705543518
34,16,0.01,0.01,2,2,1,1,0.08333333333333333,0.125,0.06666666666666667,0.1111111111111111,0.09090909090909091,0.1,314.98195960174587,309.5809223211012,320.38299688239056,388.29970793343296,379.5757171599364,397.0236987069295,224.21433949380085,218.12077077344753,230.30790821415417,0.15873381543125809,0.15592447876561988,0.16164624278267245,0.08793013423941227,0.08670166284699635,0.08919391827047668,0.07102658262525328,0.06941495369930675,0.072714825723252,0.8156642487417464,0.7974593814605581,0.8338691160229347,0.9829841854760943,0.9674738017885733,0.9984945691636153,0.9748989430773086,0.959345405632146,0.9904524805224713,0.7192992559402086,0.7002454950155745,0.7383530168648427,19.554779291152954
36,14,0.01,0.01,2,2,1,1,0.08333333333333333,0.125,0.06666666666666667,0.1111111111111111,0.09090909090909091,0.1,321.96831683591313,317.282329159851,326.6543045119753,405.2185686972609,396.78070747098855,413.6564299235332,209.37652383453,205.12209282442117,213.6309548446388,0.15553664827788252,0.1533306152960418,0.15780708615590155,0.08891043196188893,0.08767323675131866,0.09018304415735977,0.06713661290842547,0.06526529672610946,0.06911840722207695,0.7960630331239358,0.7791312960285597,0.8129947702193119,0.9582349209483719,0.936479095466323,0.9799907464304208,0.9915555433100959,0.9790968685232851,1.0040142180969067,0.6677638818205542,0.6503569578385884,0.6851708058025201,13.420570135116577
42,8,0.01,0.01,2,2,1,1,0.08333333333333333,0.125,0.06666666666666667,0.1111111111111111,0.09090909090909091,0.1,359.1052930538415,353.34869293221607,364.8618931754669,463.3610882297171,450.1339997772078,476.5881766822264,166.26928691745834,163.45722165913574,169.08135217578095,0.13927908934549482,0.13648801504892974,0.14218669728426753,0.09126792346904189,0.09000072694247556,0.09257131346225865,0.04791891967338808,0.046548542956940525,0.04937243089932346,0.7320385633472394,0.7136931068663492,0.7503840198281295,0.8944108445115396,0.8682523852544768,0.9205693037686025,0.9997740331456868,0.9872786800825912,1.0122693862087824,0.4838701193280849,0.4747741788644552,0.49296605979171454,12.434253692626953
38,12,0.01,0.01,2,2,1,1,0.08333333333333333,0.125,0.06666666666666667,0.1111111111111111,0.09090909090909091,0.1,328.96091014588717,324.29179547006464,333.6300248217097,419.3870633456765,411.56368989504716,427.2104367963058,193.81160563807245,190.25064335724585,197.37256791889905,0.15111571410468566,0.14699259805360432,0.15547681080401185,0.08831022532924421,0.08600850484740082,0.09073852855385313,0.06190616503986678,0.06048934172478898,0.06339095188046165,0.7864853916023966,0.7656461179959011,0.8073246652088921,0.9547394841899469,0.9329250560395013,0.9765539123403926,0.9930314814317149,0.9798033710086114,1.0062595918548185,0.6168537736025336,0.6007385136464,0.6329690335586672,12.969904899597168
44,6,0.01,0.01,2,2,1,1,0.08333333333333333,0.125,0.06666666666666667,0.1111111111111111,0.09090909090909091,0.1,388.13230264924886,380.91696378251396,395.34764151598375,487.31641380842115,478.34998646792263,496.28284114891966,156.18018904816023,153.58868198774235,158.7716961085781,0.1288865905095109,0.1269473964068317,0.13088594824463268,0.08995601147481774,0.08805496671416814,0.09194095192123641,0.038438636762140786,0.037441688338341564,0.03949012837445206,0.6957145445912976,0.675898728566626,0.7155303606159691,0.8466984984226935,0.8216141149645932,0.8717828818807938,0.9994467525391767,0.9869077195927687,1.0119857854855847,0.38129532428621854,0.3720163288689419,0.39057431970349515,15.121859788894653
40,10,0.01,0.01,2,2,1,1,0.08333333333333333,0.125,0.06666666666666667,0.1111111111111111,0.09090909090909091,0.1,338.13255987421013,328.38613254852027,347.8789871999,440.9726622492017,428.67423436995443,453.2710901284489,179.71875791318462,176.54261591998582,182.89489990638342,0.14700031717255296,0.14479747578382443,0.14927121876851832,0.0905426520153707,0.08929153681857045,0.09182932563424187,0.05572066258644359,0.05457401247575017,0.056916531165657674,0.7716827929107848,0.7524615318450566,0.790904053976513,0.9273145475709957,0.9016656908749283,0.9529634042670632,0.9988244818894327,0.9863806267559142,1.0112683370229512,0.5579863714844038,0.541895098682125,0.5740776442866825,19.951772689819336
50,0,0.01,0.01,2,2,1,1,0.08333333333333333,0.125,0.06666666666666667,0.1111111111111111,0.09090909090909091,0.1,553.4430556721315,544.8954721310527,561.9906392132104,553.4430556721315,544.8954721310527,561.9906392132104,0.0,0.0,0.0,0.09051365883624385,0.08891030305842007,0.09217590453818829,0.09051365883624385,0.08891030305842007,0.09217590453818829,0.0,0.0,0.0,0.5426657001255061,0.5283351794310144,0.5569962208199978,0.6709684466898341,0.6569575918944631,0.6849793014852051,1.0,0.9713515668682959,1.028648433131704,0.0,0.0,0.0,14.685864448547363
