N_A,N_B,r_Z_A,r_Z_B,c_APP,c_STO,r_A_APP,r_B_APP,r_A_STO,r_B_STO,R0,R0_low,R0_up,R0_A,R0_A_low,R0_A_up,R0_B,R0_B_low,R0_B_up,X0,X0_low,X0_up,X0_A,X0_A_low,X0_A_up,X0_B,X0_B_low,X0_B_up,Uapp,Uapp_low,Uapp_up,Usto,Usto_low,Usto_up,sim_time_sec
18,32,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.06666666666666667,581.7739909109058,566.3617282734656,597.186253548346,443.31665305465486,435.1042437115532,451.52906239775655,709.4197570499236,696.2199753185915,722.6195387812558,0.08618110889382888,0.08458397083155071,0.0878397229735632,0.04061624669129805,0.03946589004108573,0.04183567822083871,0.045185930604661854,0.044381712073188605,0.04601983269036458,0.8458116631741565,0.8244003770603723,0.8672229492879406,1.0,0.9713515668682959,1.028648433131704,11.146149158477783
5,45,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.14285714285714285,354.6379699220556,348.69673573134213,360.5792041127691,424.07217474018057,412.4265590588684,435.71779042149274,346.3771234669215,336.1152880921902,356.63895884165277,0.14226113700247933,0.13935412995403387,0.14529201166791453,0.011792184037553433,0.011472020307464826,0.012130731220361868,0.1300965776034074,0.12764783858152834,0.1326411052183093,0.9544155462465997,0.9299572192060446,0.9788738732871549,1.0,0.9874855732602297,1.0125144267397703,22.966764211654663
1,49,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.125,398.95291370839357,390.47454928586194,407.4312781309252,405.35924780090613,393.9753468265076,416.7431487753047,397.4707895858713,385.64958791632426,409.2919912554183,0.12544624985146385,0.12194442719716092,0.12915513924411687,0.0024669475420261142,0.0023995595439030713,0.00253822988685727,0.12389780482626257,0.12103452744463303,0.12689983604792987,0.7828143957749834,0.764180492017457,0.8014482995325097,1.0,0.9874855732602297,1.0125144267397703,62.06021595001221
17,33,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.08333333333333333,515.6908674124224,503.3150687838818,528.0666660409631,436.6976209275406,429.26659418910293,444.12864766597824,574.2321539488125,563.0106454514064,585.4536624462187,0.09718181127577434,0.09517583537376288,0.09927416574146006,0.0389048157598929,0.03831348259152538,0.039514688429394845,0.05737755784248506,0.05639870382163281,0.05839098991425527,0.8983122019505932,0.8755488558297678,0.9210755480714187,1.0,0.9874855732602297,1.0125144267397703,14.894173622131348
19,31,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.14285714285714285,400.0619486169565,391.4886718296653,408.6352254042477,607.2227950313282,594.5621329358371,619.8834571268194,328.19668568416,318.68937952400734,337.70399184431267,0.12451901397981636,0.12164743152446802,0.12752944597170754,0.031155197394016138,0.030333905113398615,0.032022200368839134,0.0940969996057093,0.09255149170890103,0.09569500063668396,1.0,0.9713515668682959,1.028648433131704,0.9030963822072934,0.8832482265728655,0.9229445378417213,16.339345932006836
15,35,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.1111111111111111,434.44109633449875,427.49624351310354,441.38594915589397,448.70614604894115,438.817359429566,458.5949326683163,429.51756465432914,416.6627692344188,442.37236007423945,0.11530823458117748,0.11308062578026964,0.11762537168009825,0.0333916176180754,0.03272464141082646,0.034086347391169586,0.08165723569396903,0.08026482958497709,0.08309880460757411,0.9713947284037605,0.9496073975220675,0.9931820592854536,1.0,0.9713515668682959,1.028648433131704,17.773778438568115
16,34,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.08333333333333333,521.1098556691503,510.8947138745435,531.3249974637571,435.6987513063343,427.90277830254263,443.494724310126,570.9958456587236,557.8802789401445,584.1114123773027,0.09592756757225962,0.09454286293078436,0.09735343676613334,0.03666381991985437,0.036209812348063766,0.03712935696925192,0.05943105489235489,0.05846124081059362,0.06043358826485906,0.8729918567531945,0.8525406215520778,0.8934430919543112,1.0,0.9874855732602297,1.0125144267397703,17.801202058792114
1,49,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.07142857142857142,699.7266942028104,683.3170982463354,716.1362901592855,446.63366873135584,438.3763262847952,454.8910111779165,709.4392085568082,697.0919218650698,721.7864952485467,0.07164343818070555,0.07049378945433546,0.07283120670148566,0.0022389713763417297,0.0021983287764041595,0.002281145080244002,0.06927737827376827,0.06761078055244386,0.0710282153577014,0.44908822453650904,0.44136960474088505,0.45680684433213303,1.0,0.9713515668682959,1.028648433131704,132.63907098770142
14,36,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.125,404.42132741765107,397.660500198807,411.18215463649517,474.8180461353385,463.1527525408916,486.48333972978537,380.14001235024705,370.5667186936996,389.7133060067945,0.12380614422550486,0.12109648974727096,0.12663983660668174,0.0294791531017873,0.02883877138037922,0.03014862079257683,0.09482056088053396,0.0932396968386784,0.09645595607978211,0.9785541590561496,0.9593081645530497,0.9978001535592496,1.0,0.9874855732602297,1.0125144267397703,21.77033305168152
6,44,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.1,484.24747732261784,470.6571164730927,497.837838172143,426.1738138211571,420.7855685573183,431.56205908499595,497.7636147581495,488.8689346245339,506.65829489176514,0.10277553012381,0.10058698035078885,0.10506143409406513,0.013998776651097234,0.013609189513430918,0.014411326376218267,0.08855891555117754,0.08723989627278854,0.08991843282999722,0.7265900871334932,0.7109588395840557,0.7422213346829306,1.0,0.9874855732602297,1.0125144267397703,36.07651472091675
17,33,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.07692307692307693,544.1493567983302,534.4152802962009,553.8834333004596,437.30969420743054,432.1917781048765,442.4276103099846,624.9459716191413,611.7694468495554,638.1224963887273,0.0908393042173518,0.08825971005792577,0.09357422743901272,0.038814866257661694,0.03779834280029555,0.03988757616571651,0.05265528199634838,0.05186839536199975,0.053466411868249665,0.8682270454632101,0.8476924741337127,0.8887616167927074,1.0,0.9874855732602297,1.0125144267397703,15.568676233291626
3,47,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.1,495.1128116428879,486.0506619666794,504.1749613190964,422.03628947595445,416.4414639917593,427.6311149601496,499.03202423913234,488.42994103827846,509.6341074399862,0.10104007022765406,0.09917971749240585,0.10297154780651753,0.007076917060290234,0.006889601865574245,0.0072747024076256425,0.09405893336720354,0.0925096493374673,0.0956609938121768,0.6631499775782178,0.6457463258764349,0.6805536292800007,1.0,0.9874855732602297,1.0125144267397703,53.54529285430908
16,34,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.07692307692307693,550.0631343430991,539.3502915936657,560.7759770925326,441.0485961908292,428.04423545615657,454.0529569255018,625.0503745069385,611.9399236926681,638.1608253212089,0.08909574114265126,0.08679565708681777,0.09152104801132865,0.03624279669191791,0.03529657054814064,0.037241152963103964,0.0544856715446231,0.05330412461442147,0.05572078655262498,0.840202691890073,0.8182293785893541,0.862176005190792,1.0,0.9874855732602297,1.0125144267397703,15.72506594657898
15,35,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.1,468.6101777484602,459.35317018593815,477.8671853109823,438.3305087871614,430.842311795875,445.81870577844785,482.7239864815131,469.81610141138293,495.6318715516433,0.10660268042588077,0.10435142120448243,0.10895321800264099,0.034327294268737055,0.0336355022790386,0.035048140433135797,0.07205286415242253,0.07032480990046176,0.07386798291551037,0.9107595020746769,0.8891235252069614,0.9323954789423925,1.0,0.9874855732602297,1.0125144267397703,17.684558391571045
14,36,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.1111111111111111,440.1572654673517,432.32459752858205,447.98993340612134,438.8960220983374,426.5186609346031,451.2733832620718,435.08681268192976,426.4167341271556,443.7568912367039,0.11379424571840716,0.11183853662055131,0.11581957075465239,0.03173125843921465,0.03089568064386996,0.03261328918620699,0.08188939243672398,0.08023092980464247,0.08361786682740205,0.9537677705989639,0.9318757057113223,0.9756598354866055,1.0,0.9874855732602297,1.0125144267397703,14.076884984970093
19,31,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.125,409.3110085683184,398.62552600015204,419.9964911364848,566.9797818841314,552.4128558956845,581.5467078725783,347.15596626818615,339.5143189560633,354.797613580309,0.1221194519084377,0.11863324601296962,0.12581675539761197,0.033415848804748134,0.03270973305863763,0.034153123494051606,0.08913905951664719,0.08777015641238817,0.09055133920717325,1.0,0.9874855732602297,1.0125144267397703,0.9740034218083851,0.9548949889166971,0.993111854700073,25.392362117767334
16,34,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.07142857142857142,574.6183390068,563.9837607459348,585.2529172676653,438.9077285660214,427.4496700900347,450.36578704200804,669.0061922897867,654.5680272331542,683.4443573464191,0.0866903072529098,0.08431705577587287,0.08920102665986411,0.035963290275978124,0.034917215757115226,0.03707397861409896,0.05048654700072819,0.04914502303795124,0.05190336614387988,0.8110435221753632,0.7905542003344928,0.8315328440162337,1.0,0.9874855732602297,1.0125144267397703,13.973914384841919
6,44,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.09090909090909091,529.2238591416374,519.7085204334303,538.7391978498445,423.1030489018386,410.4243829426629,435.7817148610143,548.4284570270414,539.0366757141587,557.8202383399241,0.09425644770164246,0.09309094560878697,0.09545150407406397,0.014182006790331953,0.013794399338285489,0.014592026693941296,0.08040010957321232,0.07902912182061804,0.08181950455166442,0.6810499630965524,0.6632975581707197,0.6988023680223852,1.0,0.9713515668682959,1.028648433131704,26.139856815338135
17,33,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.07142857142857142,571.2214827605015,556.0894179246143,586.3535475963888,440.24630241778533,433.17169083919003,447.3209139963806,668.1658590903801,653.8049057764576,682.5268124043025,0.087359071339439,0.08614568116798772,0.08860713185101415,0.038709821914465474,0.038217229305609605,0.03921527866196103,0.049304588442276205,0.04831749580432227,0.05033285342657496,0.837258481128273,0.8145737912497135,0.8599431710068324,1.0,0.9874855732602297,1.0125144267397703,22.582749843597412
5,45,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.125,399.4464026937932,387.9332394801475,410.95956590743884,412.4035928943027,405.7523245233202,419.0548612652851,397.93717832098287,391.11247156171777,404.76188508024796,0.1252024176152859,0.12213015306750301,0.12843324048404892,0.012133243819348884,0.011926105855572189,0.012347704294192033,0.11248437379352576,0.11106934449230602,0.11393592346186138,0.8463169915116303,0.8215544318425517,0.8710795511807089,1.0,0.9874855732602297,1.0125144267397703,54.224923610687256
19,31,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.1111111111111111,437.25558702700624,429.10077018058746,445.410403873425,498.31885455124416,485.598655519406,511.0390535830823,405.32425161493245,395.25055684770393,415.39794638216097,0.11496203909540763,0.11289778425416774,0.11710318669774884,0.038234668194685024,0.03712521088374703,0.03941247867903673,0.07648545516143718,0.07459924406775217,0.07846952470344766,0.9920256466413413,0.9772320763115879,1.0068192169710948,1.0,0.9874855732602297,1.0125144267397703,16.6242835521698
15,35,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.09090909090909091,498.55969180069434,489.40715968598363,507.71222391540505,433.66324944312726,421.0214871636271,446.3050117226274,533.7840871398399,524.5299512292423,543.0382230504375,0.09988876000143328,0.09778183788371378,0.10208847803696665,0.034497650812557804,0.0340715483489091,0.03493454601827011,0.06558320428487031,0.06436538670686903,0.06684799373126649,0.8829504446513698,0.8581187710234963,0.9077821182792434,1.0,0.9874855732602297,1.0125144267397703,24.41279625892639
14,36,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.1,473.14672788398224,459.56138217382835,486.7320735941361,431.58308624783757,425.1358081578475,438.0303643378276,489.30471525897013,479.5089408412385,499.1004896767018,0.10570045340721099,0.10376287523296862,0.10771176982312301,0.03240173099485608,0.03179607355234674,0.03303090982524145,0.07369521161881362,0.072296823379361,0.07514876298462807,0.9011905680916376,0.8768573253510117,0.9255238108322634,1.0,0.9874855732602297,1.0125144267397703,26.688426971435547
16,34,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.06666666666666667,595.982133993379,583.8828388041339,608.081429182624,440.6089928897754,431.9590885543347,449.25889722521606,714.6853406917343,696.9163656965361,732.4543156869324,0.08551659086530358,0.0830790522195425,0.08810148772363448,0.03628566691189805,0.035774778179562275,0.036811358736060576,0.04742211971615406,0.04650808742907404,0.048372799545077984,0.7915384368449168,0.7725010207923851,0.8105758528974484,1.0,0.9874855732602297,1.0125144267397703,18.140056133270264
17,33,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.06666666666666667,592.6877151464796,583.2240350897273,602.1513952032319,438.8387932883604,431.9760278553151,445.7015587214057,708.278451214214,687.8545668752557,728.7023355531722,0.08442761068844562,0.08305342197957521,0.08584803868071696,0.038685639209662295,0.03805372637194515,0.03933889328110166,0.04591554139303552,0.04490454401017886,0.04697311125803044,0.8306848827982595,0.8110117571529536,0.8503580084435653,1.0,0.9874855732602297,1.0125144267397703,17.59193992614746
6,44,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.08333333333333333,566.5977503317764,556.966296397459,576.2292042660938,430.57203101966644,423.2134270901974,437.9306349491355,593.8752421999392,576.5315925726959,611.2188918271825,0.08826398944302416,0.08672276216346074,0.08986098893966508,0.013931381795493946,0.01355217405806979,0.014332421898479832,0.0742688514038601,0.07216884330367657,0.07649473669346825,0.6454773781768978,0.6325886763052109,0.6583660800485847,1.0,0.9713515668682959,1.028648433131704,29.616602182388306
15,35,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.08333333333333333,525.2375230105232,513.5524645063269,536.9225815147195,438.0491244958395,430.6732678908831,445.42498110079595,578.5070718447656,569.1061071493298,587.9080365402015,0.09503296779954215,0.09357024130616998,0.09654215236528252,0.034235386126616675,0.03369221916264634,0.03479635331902072,0.06032315825808889,0.05925800949748239,0.061427299495361964,0.8422565520432463,0.8174781544435489,0.8670349496429438,1.0,0.9713515668682959,1.028648433131704,19.97385859489441
19,31,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.1,462.6191074454198,452.9481217692281,472.29009312161145,466.6135698716949,458.39987917134107,474.8272605720487,463.0641425718377,454.2057465737966,471.9225385698788,0.10776694032922494,0.10463388198366481,0.11109341690027028,0.04071979008236603,0.0401017601890533,0.04135716773974092,0.06695123858411725,0.0655595545394197,0.06840328880476343,0.983609633970122,0.9653925418808136,1.0018267260594305,1.0,0.9874855732602297,1.0125144267397703,22.86445116996765
14,36,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.09090909090909091,500.61185327158256,486.1206299940509,515.1030765491142,433.4844828054895,425.81187563090435,441.15708998007466,538.6579479166292,530.240445433536,547.0754503997223,0.09932976747729942,0.09757573230365894,0.1011480185745254,0.03212013811641664,0.03135051217856914,0.03292850224383426,0.0671176932747338,0.06591159300203583,0.06836875658863406,0.863609212048458,0.8377688571429451,0.8894495669539708,1.0,0.9874855732602297,1.0125144267397703,23.95204997062683
18,32,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.14285714285714285,395.53430393137916,388.51916044776164,402.5494474149967,607.5377363576639,594.8311664940721,620.2443062212557,330.6328945826101,324.64575300255876,336.62003616266145,0.12639949217945867,0.12383448665729087,0.12907300403425312,0.02957836918709838,0.02902332668796257,0.030155054871598187,0.09667160324908762,0.09524294347034196,0.09814377599159721,1.0,0.9874855732602297,1.0125144267397703,0.9093329904155553,0.8893048181908083,0.9293611626403022,22.9405300617218
17,33,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.14285714285714285,391.4352046126622,384.02343671792426,398.8469725074001,595.2721831553287,583.2856587572867,607.2587075533706,331.63902377611157,326.1695546406477,337.10849291157547,0.12770382090650578,0.1255237671679853,0.12996093790460705,0.028598391226407456,0.028038698397245616,0.029180883720734692,0.09945717420943351,0.09817090335377884,0.10077759893802851,1.0,0.9874855732602297,1.0125144267397703,0.9253700884548735,0.9035506100155859,0.947189566894161,25.833173990249634
20,30,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.14285714285714285,405.53111497935447,399.8693352140462,411.19289474466274,610.6830516532732,598.3541145236065,623.0119887829399,330.09352898846635,320.7381927443156,339.4488652326171,0.12323249956951711,0.11971278697303148,0.1269654499485183,0.03275689273002183,0.03206645115966405,0.03347772118311696,0.09080944852037352,0.08829064881537838,0.09347618375479205,1.0,0.9874855732602297,1.0125144267397703,0.8937409210703903,0.8691422975385504,0.9183395446022301,20.387036561965942
15,35,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.07692307692307693,553.2967738016259,544.0830482149332,562.5104993883186,435.7381975040763,428.4512817709487,443.0251132372039,621.8867570480411,611.7912342954087,631.9822798006735,0.08855780302028331,0.08622215625902692,0.09102351231068838,0.03443738585565257,0.03394884174599994,0.03494019614725434,0.05610559362929054,0.05473516808272383,0.057546405205637495,0.8235187011450108,0.8000500938551409,0.8469873084348807,1.0,0.9874855732602297,1.0125144267397703,20.281374216079712
19,31,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.09090909090909091,488.877756599397,477.94180027316366,499.81371292563034,450.77625252472757,441.75319867102917,459.79930637842597,516.146096682493,504.9366974479217,527.3554959170642,0.10202040800031846,0.09961584634745588,0.10454392532300028,0.042234931594676964,0.04152118267628844,0.04297364839129685,0.06025087903336913,0.05875878082568314,0.06182073124948025,0.9678394919661459,0.9448527138217375,0.9908262701105544,1.0,0.9874855732602297,1.0125144267397703,18.35690450668335
14,36,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.08333333333333333,530.6101301308588,519.934958266255,541.2853019954626,434.33326352035124,421.71626305166984,446.95026398903263,576.5695949099871,565.8269281156406,587.3122617043337,0.09421161634602444,0.09247660892670753,0.0960129715197358,0.03224721454799241,0.031766892769893314,0.03274228444345961,0.062435579732024384,0.06138633309759556,0.06352131863230141,0.8197664149345565,0.8055355340936566,0.8339972957754563,1.0,0.9874855732602297,1.0125144267397703,14.18868613243103
18,32,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.125,405.42406970884934,394.19661127767836,416.65152814002033,550.3056463427521,536.5991641062517,564.0121285792525,351.5534872611521,345.6325534804202,357.474421041884,0.12370185871912195,0.1214909697310335,0.12599470657389134,0.0326146438597382,0.03172432822897383,0.03355637426630307,0.09117098346426944,0.08944199596920975,0.09296813411574288,0.9990808077606075,0.9863882267348444,1.0117733887863705,0.9960678221451195,0.983380102891939,1.0087555413982998,12.938984632492065
5,45,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.1111111111111111,448.37557732134536,441.3037546021819,455.4474000405088,419.37023261459797,413.7680815959928,424.97238363320315,451.42705053204486,443.52209098640435,459.33201007768537,0.11172092559440007,0.10986029797492787,0.11364566331952256,0.011927088732053946,0.01171814240264797,0.012143621789202572,0.1004451924020404,0.09835807605505896,0.10262280446359758,0.7545308954514998,0.7353305778445232,0.7737312130584764,1.0,0.9874855732602297,1.0125144267397703,48.10927700996399
3,47,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.09090909090909091,537.2037316601279,527.7361392978435,546.6713240224124,426.853304264035,416.44612187171833,437.26048665635165,545.8130079149327,534.5908785429093,557.035137286956,0.09311445077494482,0.09119849841007661,0.09511263362330719,0.0069984279068004696,0.006912732647240659,0.0070862745175523136,0.08605056231505812,0.08456784955062606,0.08758619518594594,0.6176135475069997,0.603852760091172,0.6313743349228275,1.0,0.9874855732602297,1.0125144267397703,70.42346286773682
15,35,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.07142857142857142,582.4866380899132,572.6985536926251,592.2747224872013,437.49293123351504,430.0459495095139,444.9399129575162,674.0013429294768,654.2818240542227,693.7208618047308,0.08516972687920533,0.08328956257291287,0.08713673663317151,0.03424890859386023,0.03371150577274571,0.0348037226946445,0.05175677806340423,0.05104736979655493,0.05248618158130386,0.7949734136281031,0.7802398630866968,0.8097069641695095,1.0,0.9874855732602297,1.0125144267397703,8.16775131225586
21,29,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.1,461.9617571950244,452.78923497575425,471.13427941429455,487.3075592213346,478.1174439116785,496.4976745309907,446.3948784800267,433.5802631838278,459.2094937762256,0.10829988107733586,0.10596924233003455,0.11073534325495454,0.04315874161560513,0.04224380445387607,0.04411418847744262,0.06522788895962896,0.06347354702274928,0.06708196373095499,0.9937155166839862,0.9795462205475685,1.0078848128204039,1.0,0.9874855732602297,1.0125144267397703,9.38943099975586
20,30,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.125,413.645907094176,408.5149531687318,418.7768610196202,580.7772620734829,564.1239737870396,597.4305503599262,347.79337022287234,337.79889977921823,357.78784066652645,0.1210934713610807,0.11854564700628083,0.12375321866054506,0.034449469188120696,0.03369735415118246,0.035235924666591444,0.0861596238783233,0.08459343183163083,0.08778490394320054,0.9999697378607698,0.9873384326460356,1.0126010430755041,0.974580344392431,0.9533246219705859,0.9958360668142762,12.026249647140503
19,31,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.08333333333333333,512.2074577972405,502.01637952785745,522.3985360666236,447.01795922619687,437.98838278145786,456.0475356709359,564.920242147987,550.9956805829221,578.8448037130519,0.09758010291824874,0.09568728347786924,0.09954931845450969,0.0425044628733722,0.041696257016908184,0.043344619223336614,0.05492136080451219,0.053655569005739624,0.056248318310155775,0.9141659320068801,0.8910512463915171,0.9372806176222431,1.0,0.9874855732602297,1.0125144267397703,9.994872808456421
17,33,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.125,405.51079414522303,399.5725902227289,411.4489980677172,538.3974354298066,525.5414997349811,551.253371124632,360.651662126641,350.65658710972434,370.64673714355763,0.1232643803685498,0.12153097716246447,0.12504794630457422,0.031582164565526864,0.030765604940088325,0.03244325112762673,0.09121894720849731,0.0888022684482107,0.0937708414891391,0.9989188824812513,0.9864211788794658,1.0114165860830366,0.9959922746214757,0.9831051807934305,1.0088793684495208,19.35191559791565
22,28,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.07692307692307693,527.2318005547617,517.581739203515,536.8818619060083,459.4066300603493,451.7822126826713,467.0310474380273,596.0457736942302,584.31169822022,607.7798491682404,0.09484313003310677,0.09309094705682935,0.09666253846865684,0.047873362145234716,0.04658584030946206,0.04923407488669427,0.0469560993090417,0.045916464560557174,0.04804390325373652,0.9560198924845693,0.9390799035521102,0.9729598814170284,1.0,0.9874855732602297,1.0125144267397703,8.685155153274536
18,32,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.1111111111111111,435.660540750257,427.1000303803308,444.2210511201832,488.27139603026444,479.38093050112644,497.16186155940244,408.19381485600525,398.4126172168584,417.9750124951521,0.11482458761366275,0.11262152286554888,0.11711556328477138,0.036910865827523585,0.03613708469875916,0.03771850902090235,0.07882990559119556,0.0767742494495915,0.0809986720574305,0.9947398690002464,0.979003123824211,1.0104766141762818,1.0,0.9874855732602297,1.0125144267397703,15.527648210525513
19,31,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.07692307692307693,531.9875109319516,518.8253930998868,545.1496287640165,446.1065444571481,433.86812410564517,458.34496480865107,614.7142098140308,603.1963050069515,626.2321146211101,0.09296431792372416,0.09027631001364635,0.09581731102819692,0.0425872050521242,0.04137911898998018,0.043867954017219615,0.050232128154031414,0.04930317906870173,0.051196755177942505,0.9083947593223222,0.8860782390457799,0.9307112795988645,1.0,0.9874855732602297,1.0125144267397703,9.458511590957642
15,35,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.06666666666666667,607.0962525171723,591.2592594650364,622.9332455693082,444.08560187057395,434.8626358433866,453.3085678977613,717.0530692523791,704.0184742614226,730.0876642433357,0.08263097027936503,0.08102286822701442,0.08430419856290261,0.03391821456603551,0.033366555801051176,0.03448842145522389,0.04880514032362672,0.04800849718152494,0.04962866825171161,0.7743501128985558,0.756327103706136,0.7923731220909757,1.0,0.9874855732602297,1.0125144267397703,12.511578559875488
21,29,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.09090909090909091,483.3706692651461,475.794623791418,490.94671473887416,467.18783197743414,461.8983346889579,472.4773292659104,499.21688657759233,484.84042330357846,513.5933498516061,0.1040121856760307,0.10227539842314556,0.10580897833234588,0.04495464321330915,0.04435672426110176,0.045568902057379915,0.05809980680426648,0.056739833330514654,0.059526574518888264,0.9837564369719632,0.9690202166890342,0.9984926572548923,1.0,0.9874855732602297,1.0125144267397703,14.607539415359497
22,28,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.07142857142857142,541.825041345369,532.8418782394439,550.808204451294,451.37835665787753,438.93406480857857,463.8226485071765,644.6757958077511,632.1465846166786,657.2050069988236,0.09213874712033183,0.0906464863674184,0.09368096270464754,0.04870068152446301,0.04789913484730939,0.049529511003162,0.043397314108444045,0.042578808717562804,0.044247905045718995,0.9517116949866294,0.924139326098824,0.9792840638744349,1.0,0.9874855732602297,1.0125144267397703,14.731201648712158
17,33,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.1111111111111111,428.42913169452737,422.1599926431671,434.69827074588767,469.83276499519985,459.40810463356246,480.25742535683725,419.16659294768345,408.947847541549,429.38533835381793,0.11736997341072672,0.11404069122399287,0.12089949006245909,0.036320999389842054,0.035491872801165156,0.03718979109309682,0.07968598350265209,0.07800278395319588,0.08144342771015836,0.9843552384733723,0.9666311032566884,1.002079373690056,1.0,0.9874855732602297,1.0125144267397703,21.43641448020935
20,30,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.1111111111111111,434.33189562769013,425.97664050924624,442.687150746134,519.8684528138662,506.7876420566814,532.9492635710509,392.4677175294384,382.05439684472196,402.88103821415484,0.11495927495948902,0.1129619408959658,0.11702851201037351,0.03828048953868891,0.03734609078001221,0.039262845477696845,0.07598425373493832,0.0738371676164013,0.07825994840584674,0.9962558464565776,0.9838333726612495,1.0086783202519056,0.9996953081772944,0.9872098603148382,1.0121807560397504,25.749934673309326
18,32,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.1,459.856137585777,452.0346036149601,467.6776715565939,455.7640781168634,446.47073375846276,465.05742247526405,459.6719930808125,446.33796520819686,473.00602095342816,0.10883547454752011,0.106623167349729,0.11114153258943367,0.039492543047077104,0.0387025826949872,0.04031542316674362,0.06947707750367889,0.06795138118905868,0.07107285963672447,0.9769399541625379,0.9573124171698054,0.9965674911552703,1.0,0.9874855732602297,1.0125144267397703,18.611262321472168
3,47,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.08333333333333333,583.219448332094,573.2136617869467,593.2252348772413,438.4936141954567,430.9595440080541,446.0276843828593,595.8388760291737,584.4009081646685,607.2768438936788,0.08559779499716472,0.08424576408284123,0.08699393027314291,0.006843523973312462,0.006741630616676414,0.006948544639274149,0.07870728502972806,0.07737560889131721,0.08008560161066769,0.5759231044552782,0.5623138526107159,0.5895323562998405,1.0,0.9874855732602297,1.0125144267397703,35.56372332572937
19,31,0.01,0.01,1,1,0.07142857142857142,0.16666666666666666,0.125,0.07142857142857142,557.4747586640186,545.7491484858889,569.2003688421484,439.44199818592057,432.20979960544526,446.6741967663959,660.9543384237847,653.3812996513814,668.5273771961881,0.09018609620896424,0.0884088346896434,0.09203627937549673,0.04341410442838062,0.04289971320708871,0.043940981025087665,0.047009804316773436,0.046198492697798986,0.04785012088945672,0.8804715407281454,0.8599439803736735,0.9009991010826173,1.0,0.9874855732602297,1.0125144267397703,19.892171144485474
